rule,split,horizon_weeks,count,mean_gross_return_pct,median_gross_return_pct,std_gross_return_pct,win_rate,mean_net_return_pct_0bps,win_rate_net_0bps,mean_spy_return_pct,mean_net_return_pct_5bps,win_rate_net_5bps,mean_net_return_pct_10bps,win_rate_net_10bps,mean_net_return_pct_25bps,win_rate_net_25bps,ticker,cohort
candidate,validation,13,12,0.9735130789226593,3.8033562520321973,13.631972469545076,0.6666666666666666,0.9735130789226593,0.6666666666666666,2.814034899636768,0.8725900273695278,0.6666666666666666,0.7717677980457047,0.6666666666666666,0.4699045348881478,0.6666666666666666,JPM,stock
baseline,development,13,22,2.4926405937327245,2.8616463586557117,5.033461290928263,0.7272727272727273,2.4926405937327245,0.7272727272727273,3.200232863985713,2.390199173848946,0.7272727272727273,2.2878600930459565,0.7272727272727273,1.9814553538637447,0.6818181818181818,KO,stock
baseline,holdout,13,15,2.334713658845652,1.9634375631462975,6.348408844489052,0.6666666666666666,2.334713658845652,0.6666666666666666,2.694082832713127,2.232430086972757,0.6666666666666666,2.1302486964903316,0.6,1.8243160844873358,0.6,KO,stock
baseline,validation,13,12,2.443498475034709,2.2332877087686054,5.7329699029820596,0.75,2.443498475034709,0.75,3.208258599447387,2.3411061727108495,0.75,2.2388161603992898,0.75,1.9325583330145932,0.75,KO,stock
candidate,development,13,23,2.8127604144487113,3.34885437738377,5.259743315177569,0.782608695652174,2.8127604144487113,0.782608695652174,3.4965955934974686,2.7099990347241376,0.782608695652174,2.607340313720554,0.782608695652174,2.299978566995113,0.6956521739130435,KO,stock
candidate,holdout,13,16,2.1995154438507285,1.7524736293770937,7.769759332713009,0.5625,2.1995154438507285,0.5625,3.0651367853894,2.097367002627503,0.5625,1.9953206077990902,0.5625,1.6897921748041036,0.5625,KO,stock
candidate,validation,13,12,3.2980246643170195,3.5243562615833723,7.220571115474049,0.75,3.2980246643170195,0.75,4.862327988707924,3.1947782628534434,0.75,3.0916350046480665,0.75,2.782822546290509,0.6666666666666666,KO,stock
baseline,development,13,22,4.380080946324871,3.4917527925174885,7.857889316147842,0.7272727272727273,4.380080946324871,0.7272727272727273,2.905374683670042,4.275753029337051,0.7272727272727273,4.17152933604252,0.7272727272727273,3.8594820388619193,0.7272727272727273,LLY,stock
baseline,holdout,13,15,10.652680781839601,10.175120916012625,17.08764284313821,0.7333333333333333,10.652680781839601,0.7333333333333333,4.602112753601778,10.542083399748817,0.7333333333333333,10.431596504553223,0.7333333333333333,10.100797087167097,0.6666666666666666,LLY,stock
baseline,validation,13,12,5.625249056317734,7.550297368910275,10.255272018543096,0.75,5.625249056317734,0.75,3.7525302495057935,5.519676593492836,0.75,5.414209597663759,0.75,5.098439834091718,0.75,LLY,stock
candidate,development,13,23,5.529962051506792,4.445247325318991,7.386876808686896,0.7391304347826086,5.529962051506792,0.7391304347826086,3.2580915451404104,5.4244848280670155,0.7391304347826086,5.319112976478818,0.7391304347826086,5.0036280761875656,0.7391304347826086,LLY,stock
candidate,holdout,13,16,13.014512386871399,6.804450973595822,16.770509133202715,0.8125,13.014512386871399,0.8125,3.5399960037151414,12.90155435350122,0.8125,12.788709165319217,0.8125,12.450848983445619,0.8125,LLY,stock
candidate,validation,13,13,6.686876392375497,2.956856900653526,11.331473894614664,0.6153846153846154,6.686876392375497,0.6153846153846154,3.649261918761773,6.580242832762943,0.6153846153846154,6.473715800182945,0.6153846153846154,6.154772270717775,0.6153846153846154,LLY,stock
baseline,development,13,23,4.640111410889477,5.606870005113529,8.816340277134623,0.6956521739130435,4.640111410889477,0.6956521739130435,2.549558952288133,4.535523593387354,0.6956521739130435,4.431040259219381,0.6956521739130435,4.118215593378824,0.6521739130434783,MA,stock
baseline,holdout,13,15,3.766317364408581,3.732994993119765,6.404376010393034,0.7333333333333333,3.766317364408581,0.7333333333333333,4.804822888124323,3.662602904274254,0.7333333333333333,3.5589920549891985,0.7333333333333333,3.248779621942714,0.7333333333333333,MA,stock
baseline,validation,13,13,7.7450405107756515,9.503248796122632,7.873697825671782,0.7692307692307693,7.7450405107756515,0.7692307692307693,2.911306182426105,7.637349315862339,0.7692307692307693,7.5297657045603295,0.7692307692307693,7.2076587625922475,0.7692307692307693,MA,stock
candidate,development,13,23,6.468813768650549,7.045338825962633,9.115550475696798,0.8260869565217391,6.468813768650549,0.8260869565217391,3.6505375609429787,6.362398162684893,0.8260869565217391,6.256088866015894,0.8260869565217391,5.937797241126118,0.782608695652174,MA,stock
candidate,holdout,13,16,3.6251314036811464,4.4922311035183515,6.808383772845163,0.75,3.6251314036811464,0.75,4.993123524139422,3.5215580589498447,0.75,3.4180881840933885,0.75,3.1082978305954674,0.75,MA,stock
candidate,validation,13,13,7.547390684202616,8.367270416919602,11.87535926131099,0.7692307692307693,7.547390684202616,0.7692307692307693,3.3035205385638684,7.43989704034036,0.7692307692307693,7.332510782735696,0.7692307692307693,7.010994720690393,0.7692307692307693,MA,stock
baseline,development,13,12,16.2610651972455,14.00133642606698,16.495366620737865,0.9166666666666666,16.2610651972455,0.9166666666666666,4.1452295894851625,16.14486223353013,0.9166666666666666,16.02877535669158,0.9166666666666666,15.681209510476215,0.8333333333333334,META,stock
baseline,holdout,13,13,13.937514296388928,12.496264664847146,19.033443594312708,0.7692307692307693,13.937514296388928,0.7692307692307693,5.16662546076056,13.823633722379556,0.7692307692307693,13.709866915177368,0.6923076923076923,13.369247392167544,0.6923076923076923,META,stock
baseline,validation,13,11,5.832559616921017,3.398493650929546,13.046886896105011,0.9090909090909091,5.832559616921017,0.9090909090909091,4.273327123140879,5.726779947139003,0.9090909090909091,5.621105951352758,0.9090909090909091,5.304716426811701,0.9090909090909091,META,stock
candidate,development,13,12,16.2610651972455,14.00133642606698,16.495366620737865,0.9166666666666666,16.2610651972455,0.9166666666666666,4.1452295894851625,16.14486223353013,0.9166666666666666,16.02877535669158,0.9166666666666666,15.681209510476215,0.8333333333333334,META,stock
candidate,holdout,13,14,13.439054247487519,13.69978967783958,21.031336253415724,0.7142857142857143,13.439054247487519,0.7142857142857143,5.314663942464475,13.325671884421578,0.7142857142857143,13.212402790449596,0.7142857142857143,12.873273428298067,0.7142857142857143,META,stock
candidate,validation,13,12,6.668559404978152,10.373304397946892,16.95487068864827,0.75,6.668559404978152,0.75,2.632827806191225,6.56194415319908,0.75,6.455435410163023,0.75,6.136546639866055,0.75,META,stock
baseline,development,13,21,3.587785555243705,1.588669132311682,7.292003335243441,0.6666666666666666,3.587785555243705,0.6666666666666666,4.025390796336192,3.484249537697247,0.6666666666666666,3.3808169527357372,0.6666666666666666,3.0711382457412566,0.6190476190476191,MRK,stock
baseline,holdout,13,12,4.90800363700562,2.6489757439193795,10.442624455606541,0.8333333333333334,4.90800363700562,0.8333333333333334,3.5854274511436484,4.803148061156546,0.8333333333333334,4.698397236132492,0.8333333333333334,4.384771698666449,0.75,MRK,stock
baseline,validation,13,12,1.7385886900668686,1.197879112125888,7.947737848922163,0.5833333333333334,1.7385886900668686,0.5833333333333334,2.886595667537696,1.6369009452492227,0.5833333333333334,1.5353147865902208,0.5833333333333334,1.2311643075727816,0.5833333333333334,MRK,stock
candidate,development,13,23,2.8110128485151664,1.639561311299964,7.77455448845074,0.6086956521739131,2.8110128485151664,0.6086956521739131,3.275357327663855,2.708253215483177,0.6086956521739131,2.605596239427237,0.6086956521739131,2.298239717101136,0.6086956521739131,MRK,stock
candidate,holdout,13,13,4.07613892766965,0.3712276289290939,12.989161111963753,0.5384615384615384,4.07613892766965,0.5384615384615384,3.3433427270665774,3.9721148008054277,0.5384615384615384,3.8681945941478464,0.5384615384615384,3.5570559404992395,0.46153846153846156,MRK,stock
candidate,validation,13,13,1.722442066153265,1.5690019139175337,7.9868579482176045,0.5384615384615384,1.722442066153265,0.5384615384615384,3.919680958974344,1.6207704598902555,0.5384615384615384,1.5192004236634584,0.5384615384615384,1.2150982154492704,0.5384615384615384,MRK,stock
baseline,development,13,21,2.101341308153719,1.5860199442923717,9.366997292216823,0.6190476190476191,2.101341308153719,0.6190476190476191,1.8537329773506288,1.999290992003651,0.6190476190476191,1.8973426242213618,0.6190476190476191,1.5921076856691776,0.6190476190476191,MSFT,stock
baseline,holdout,13,14,4.886943343737603,5.305272327897681,12.132581458076253,0.6428571428571429,4.886943343737603,0.6428571428571429,4.048276588069532,4.782108817656918,0.6428571428571429,4.677379021372505,0.6428571428571429,4.363816444267601,0.6428571428571429,MSFT,stock
baseline,validation,13,13,9.168562612970517,8.33786195532582,10.058267602969178,0.8461538461538461,9.168562612970517,0.8461538461538461,3.4753584131082365,9.059448607360363,0.8461538461538461,8.950443606750802,0.8461538461538461,8.624081003928277,0.8461538461538461,MSFT,stock
candidate,development,13,22,3.7179350602363854,3.2784865559729592,10.615796103225039,0.6818181818181818,3.7179350602363854,0.6818181818181818,2.8663421935609383,3.6142689582271696,0.6818181818181818,3.510706418757407,0.6818181818181818,3.2006386260207593,0.6818181818181818,MSFT,stock
candidate,holdout,13,16,3.7376944799177703,1.3987647190298103,13.526528411557953,0.6875,3.7376944799177703,0.6875,3.098637258878218,3.6340086283636412,0.6875,3.530426359078783,0.6875,3.220299494980533,0.5625,MSFT,stock
candidate,validation,13,13,11.013631725132761,8.88570668572748,10.610334495050495,0.9230769230769231,11.013631725132761,0.9230769230769231,5.409333630504312,10.902673572483964,0.9230769230769231,10.791826267140497,0.9230769230769231,10.459947776378993,0.9230769230769231,MSFT,stock
baseline,development,13,19,23.405925591994393,26.334290154045668,35.93980010605804,0.7894736842105263,23.405925591994393,0.7894736842105263,4.3946051798756365,23.282581338529145,0.7894736842105263,23.159360306096314,0.7894736842105263,22.790434691286208,0.7894736842105263,NFLX,stock
baseline,holdout,13,14,7.826211294906939,13.731136314865822,16.533922378520444,0.7142857142857143,7.826211294906939,0.7142857142857143,5.085181332351864,7.718438969774609,0.7142857142857143,7.610774309302741,0.7142857142857143,7.288424704907415,0.7142857142857143,NFLX,stock
baseline,validation,13,11,11.861629256781766,7.811752267002325,22.989260772386434,0.7272727272727273,11.861629256781766,0.7272727272727273,2.973124067897149,11.749823530388188,0.7272727272727273,11.638129498026974,0.7272727272727273,11.303715893905066,0.7272727272727273,NFLX,stock
candidate,development,13,20,24.22816086101117,24.271438642943412,36.49518228375953,0.75,24.22816086101117,0.75,2.735499146977075,24.10399478318908,0.75,23.97995274740276,0.75,23.608569036267983,0.75,NFLX,stock
candidate,holdout,13,13,11.179983481843767,19.144044934094406,20.32279292521466,0.6923076923076923,11.179983481843767,0.6923076923076923,4.49764702149722,11.06885906057257,0.6923076923076923,10.957845652709226,0.6923076923076923,10.625469848517875,0.6923076923076923,NFLX,stock
candidate,validation,13,13,12.19771516239728,13.187447564255983,17.71371507175045,0.8461538461538461,12.19771516239728,0.8461538461538461,2.9233644509773304,12.085573518057057,0.8461538461538461,11.973543903331562,0.8461538461538461,11.638125560589819,0.8461538461538461,NFLX,stock
baseline,development,13,20,9.461298572712977,5.6208048369541075,28.910883154487657,0.65,9.461298572712977,0.65,2.7829319372301002,9.351891977437916,0.65,9.242594679460817,0.65,8.915356933946335,0.6,NVDA,stock
baseline,holdout,13,14,23.74404170830621,24.325394943820033,30.772201211502836,0.7142857142857143,23.74404170830621,0.7142857142857143,3.725965417508704,23.620359507698222,0.7142857142857143,23.496800865732183,0.7142857142857143,23.126864442928134,0.7142857142857143,NVDA,stock
baseline,validation,13,11,21.841008936937122,15.343513165707812,15.717841707059073,1.0,21.841008936937122,1.0,4.365335429075056,21.719228818059637,1.0,21.597570357642557,1.0,21.233323106827722,1.0,NVDA,stock
candidate,development,13,21,7.071851338144474,3.0843969549752437,28.09020699062307,0.6666666666666666,7.071851338144474,0.6666666666666666,3.2049509408068206,6.96483299597742,0.6190476190476191,6.857921565241098,0.6190476190476191,6.537827141944258,0.6190476190476191,NVDA,stock
candidate,holdout,13,15,18.49201956985705,5.70759249440711,30.258801599527242,0.6666666666666666,18.49201956985705,0.6666666666666666,3.6975372956054398,18.373586766688785,0.6666666666666666,18.255272278009198,0.6666666666666666,17.901036928610893,0.6666666666666666,NVDA,stock
candidate,validation,13,12,16.018328226929356,11.456907616919011,28.5406001877245,0.75,16.018328226929356,0.75,3.143169010676422,15.902367878876467,0.75,15.786523375327116,0.75,15.439683198366131,0.75,NVDA,stock
baseline,development,13,23,2.7619654920475853,3.5552885875824503,5.671218721370469,0.6086956521739131,2.7619654920475853,0.6086956521739131,3.137264364529065,2.6592548818606447,0.6086956521739131,2.5566468796758715,0.5652173913043478,2.2494369858528445,0.5652173913043478,PEP,stock
baseline,holdout,13,12,1.29393754007807,1.8070383185987304,5.972534128997133,0.8333333333333334,1.29393754007807,0.8333333333333334,1.2577373998564003,1.1926942241959437,0.8333333333333334,1.091552050487517,0.75,0.7887308690552436,0.75,PEP,stock
baseline,validation,13,11,-0.45724336970277335,0.11653801232567318,8.653446703087491,0.5454545454545454,-0.45724336970277335,0.5454545454545454,1.977908114370286,-0.5567363798280026,0.5454545454545454,-0.6561299963367283,0.45454545454545453,-0.9537159713501352,0.45454545454545453,PEP,stock
candidate,development,13,24,3.0829087098887187,4.002639858955304,5.451084946924014,0.7083333333333334,3.0829087098887187,0.7083333333333334,3.6963370191620775,2.9798773168753523,0.7083333333333334,2.876948852326516,0.6666666666666666,2.568779489390536,0.6666666666666666,PEP,stock
candidate,holdout,13,15,0.9460623482674851,3.0908462516915147,6.515173500051603,0.5333333333333333,0.9460623482674851,0.5333333333333333,3.6242088031382083,0.8451667337264991,0.5333333333333333,0.7443719140052204,0.5333333333333333,0.44259071560780705,0.5333333333333333,PEP,stock
candidate,validation,13,12,3.2999609315132736,4.106560687688066,7.821043564342171,0.75,3.2999609315132736,0.75,5.298013899842081,3.196712594750155,0.75,3.09356740317859,0.75,2.78474915629377,0.75,PEP,stock
baseline,development,13,22,2.6572568752385464,3.1824960871569052,4.315660334001146,0.8181818181818182,2.6572568752385464,0.8181818181818182,3.6923793504420304,2.5546509213402646,0.7727272727272727,2.452147470892423,0.7727272727272727,2.1452506065341255,0.6818181818181818,PG,stock
baseline,holdout,13,13,1.9129363874397294,1.5741371087813372,5.434427222071154,0.6153846153846154,1.9129363874397294,0.6153846153846154,4.316175960493139,1.8110743820549895,0.6153846153846154,1.7093141369153808,0.6153846153846154,1.4046424403702187,0.6153846153846154,PG,stock
baseline,validation,13,12,3.7912852932815837,4.444550904348632,7.265366844016385,0.75,3.7912852932815837,0.75,3.1542992597774404,3.687545877696101,0.75,3.583910097890422,0.75,3.273623022492154,0.6666666666666666,PG,stock
candidate,development,13,23,2.656312454556673,2.7163835125505464,5.041750423038652,0.7391304347826086,2.656312454556673,0.7391304347826086,3.6268312942140826,2.5537074446071015,0.6956521739130435,2.4512049371649605,0.6521739130434783,2.144310896179839,0.5652173913043478,PG,stock
candidate,holdout,13,15,2.13585268834165,2.228850072118904,6.5164441613829025,0.6,2.13585268834165,0.6,4.577616098487375,2.033767878058463,0.6,1.9317850506027143,0.6,1.6264469392726293,0.6,PG,stock
candidate,validation,13,12,4.060399696244596,5.409317736306152,6.751655329621474,0.75,4.060399696244596,0.75,3.3300430805940855,3.956391300746109,0.75,3.8524868097386205,0.75,3.541395208981537,0.6666666666666666,PG,stock
baseline,development,13,23,3.7431487476704133,5.438618314696675,7.017854540601433,0.7391304347826086,3.7431487476704133,0.7391304347826086,2.7697560688620952,3.639457444574302,0.7391304347826086,3.535869729193564,0.7391304347826086,3.2257265594027418,0.6956521739130435,QQQ,etf
baseline,holdout,13,14,5.860256474841996,8.17201104278561,7.00458173907011,0.7857142857142857,5.860256474841996,0.7857142857142857,5.005579441842058,5.754449122043565,0.7857142857142857,5.648747470896269,0.7857142857142857,5.332275145790422,0.7857142857142857,QQQ,etf
baseline,validation,13,13,6.029782322840569,6.367471090495469,9.802242587877073,0.7692307692307693,6.029782322840569,0.7692307692307693,2.746262892704221,5.9238055289147,0.7692307692307693,5.81793460591183,0.7692307692307693,5.5009554783376355,0.7692307692307693,QQQ,etf
candidate,development,13,24,4.287417655321004,4.174856148540329,6.242741982594167,0.7083333333333334,4.287417655321004,0.7083333333333334,3.730185648850974,4.183182355315697,0.7083333333333334,4.079051186479217,0.7083333333333334,3.767280908910435,0.7083333333333334,QQQ,etf
candidate,holdout,13,15,2.5388408278957626,7.256171445184156,8.970258999261096,0.7333333333333333,2.5388408278957626,0.7333333333333333,2.7760319177511916,2.4363532308664024,0.7333333333333333,2.3339680190488354,0.7333333333333333,2.0274251629187416,0.7333333333333333,QQQ,etf
candidate,validation,13,12,8.453526482099871,9.53624055162824,7.496963866738159,0.9166666666666666,8.453526482099871,0.9166666666666666,6.110588649190155,8.345127155281192,0.9166666666666666,8.236836119498284,0.9166666666666666,7.9126111380495034,0.9166666666666666,QQQ,etf
baseline,development,13,17,16.424783781987546,2.903201375431652,49.93433752149214,0.6470588235294118,16.424783781987546,0.6470588235294118,4.48450264954188,16.308417181505813,0.6470588235294118,16.1921668313742,0.6470588235294118,15.844111543673407,0.5882352941176471,TSLA,stock
baseline,holdout,13,13,2.5637077058000526,-6.866798246240924,32.470802653530626,0.46153846153846156,2.5637077058000526,0.46153846153846156,2.9540332709463586,2.4611952543200086,0.46153846153846156,2.358785212881387,0.46153846153846156,2.0521680164943286,0.46153846153846156,TSLA,stock
baseline,validation,13,9,31.8313566487811,8.490253240696832,56.8088639400955,0.5555555555555556,31.8313566487811,0.5555555555555556,4.359920742144519,31.699591174869283,0.5555555555555556,31.567957334797526,0.5555555555555556,31.173843648039067,0.5555555555555556,TSLA,stock
candidate,development,13,18,15.132880805803312,0.8342292879517266,42.43781562281897,0.5555555555555556,15.132880805803312,0.5555555555555556,2.926087748968081,15.017805462669092,0.5555555555555556,14.902845079917597,0.5555555555555556,14.558651973854174,0.5,TSLA,stock
candidate,holdout,13,14,4.0234680937991945,0.11800073367347341,29.04364797348728,0.5,4.0234680937991945,0.5,3.0691249702394705,3.9194966114465837,0.5,3.8156289967087003,0.5,3.5046478040545748,0.5,TSLA,stock
candidate,validation,13,12,27.873493733614776,8.346978662707743,50.86132228629628,0.5,27.873493733614776,0.5,4.09814266728469,27.745684144675636,0.5,27.618002237643523,0.5,27.23572069753691,0.5,TSLA,stock
baseline,development,13,23,6.209271172403582,3.3653032373900604,7.894892103644404,0.8260869565217391,6.209271172403582,0.8260869565217391,3.0950436657869007,6.103114979327725,0.8260869565217391,5.997064836394795,0.8260869565217391,5.679549121668413,0.8260869565217391,UNH,stock
baseline,holdout,13,14,-2.378701927657172,2.1519900579982654,15.836035679921144,0.5714285714285714,-2.378701927657172,0.5714285714285714,4.0184784743663275,-2.4762744394735954,0.5714285714285714,-2.5737494762532505,0.5714285714285714,-2.8655911948508885,0.5,UNH,stock
baseline,validation,13,13,5.294354708632657,5.699874281104433,9.118955446532977,0.7692307692307693,5.294354708632657,0.7692307692307693,2.738966507722063,5.18911297479096,0.7692307692307693,5.083976377546492,0.7692307692307693,4.76919583228039,0.7692307692307693,UNH,stock
candidate,development,13,24,7.7812086618479634,6.3540946964587,8.147121838708847,0.8333333333333334,7.7812086618479634,0.8333333333333334,3.6778108943741756,7.673481316858623,0.7916666666666666,7.565861591594532,0.7916666666666666,7.243646523883643,0.7916666666666666,UNH,stock
candidate,holdout,13,16,-1.2156006177588017,2.8058669085602395,13.977238984278527,0.625,-1.2156006177588017,0.625,6.055522379470888,-1.3143356496250984,0.625,-1.4129720450959322,0.625,-1.7082908889919164,0.625,UNH,stock
candidate,validation,13,12,4.66838989673732,6.1479333406272545,7.6067657485232525,0.75,4.66838989673732,0.75,3.7841644112368145,4.563773814881522,0.75,4.459262244595995,0.75,4.146353039396993,0.75,UNH,stock
baseline,development,13,23,4.647563314794108,5.120584356924396,8.928924055060564,0.782608695652174,4.647563314794108,0.782608695652174,2.9014589245271276,4.5429680491121625,0.782608695652174,4.438477274205119,0.782608695652174,4.1256303306804325,0.782608695652174,V,stock
baseline,holdout,13,15,3.304300709298182,5.9248440326004514,7.746282374631214,0.6666666666666666,3.304300709298182,0.6666666666666666,5.488077016541726,3.2010480349260804,0.6666666666666666,3.097898510078816,0.6666666666666666,2.789067289301692,0.6666666666666666,V,stock
baseline,validation,13,12,8.167389436938013,9.578831971360735,7.015577573243767,0.9166666666666666,8.167389436938013,0.9166666666666666,4.593945031173633,8.059276104167472,0.9166666666666666,7.951270776724363,0.9166666666666666,7.627901210319879,0.9166666666666666,V,stock
candidate,development,13,23,5.68732742609444,5.2944918920422746,9.148081330060922,0.782608695652174,5.68732742609444,0.782608695652174,3.2660519084182464,5.581692915923444,0.782608695652174,5.476163934733623,0.782608695652174,5.1602085860640585,0.7391304347826086,V,stock
candidate,holdout,13,15,4.3843688755975965,4.884873427933378,7.020059152129406,0.6666666666666666,4.3843688755975965,0.6666666666666666,4.877368682442106,4.280036672823401,0.6,4.175808698023988,0.6,3.86374858195373,0.6,V,stock
candidate,validation,13,13,5.451503768577341,7.680329020944954,9.831384380342907,0.7692307692307693,5.451503768577341,0.7692307692307693,2.4471667519298457,5.346104964210953,0.7692307692307693,5.2408114533554215,0.7692307692307693,4.925561106389935,0.7692307692307693,V,stock
baseline,development,13,23,2.952769568093444,3.775980796578482,6.05316191569825,0.7391304347826086,2.952769568093444,0.7391304347826086,2.924121928781909,2.8498682491848144,0.6956521739130435,2.7470697287965633,0.6956521739130435,2.4392894206216664,0.6521739130434783,VTI,etf
baseline,holdout,13,14,2.306398568874821,4.394882149549639,8.78541220385727,0.7142857142857143,2.306398568874821,0.7142857142857143,2.6817019141093583,2.2041432979414246,0.7142857142857143,2.1019901801258305,0.7142857142857143,1.79614221691037,0.7142857142857143,VTI,etf
baseline,validation,13,13,4.1525514469441385,5.080706346487807,6.860678295327254,0.8461538461538461,4.1525514469441385,0.8461538461538461,4.059190825288683,4.048450945747809,0.8461538461538461,3.9444544410561497,0.8461538461538461,3.633087349951908,0.8461538461538461,VTI,etf
candidate,development,13,24,3.7839904359471106,3.771671344033267,5.498498961165566,0.7916666666666666,3.7839904359471106,0.7916666666666666,3.686201876332318,3.6802583115733576,0.7916666666666666,3.576629815695481,0.7916666666666666,3.2663645484860395,0.7083333333333334,VTI,etf
candidate,holdout,13,16,1.7043379960322758,4.948773338496593,8.502274835633825,0.625,1.7043379960322758,0.625,2.0756380898244715,1.6026844847918733,0.625,1.5011325255107433,0.625,1.1970844399423504,0.625,VTI,etf
candidate,validation,13,12,6.038456001962456,6.617495821196096,5.9360547875101295,0.9166666666666666,6.038456001962456,0.9166666666666666,6.139372049507689,5.932470538692136,0.9166666666666666,5.826590955005496,0.9166666666666666,5.509585897214522,0.9166666666666666,VTI,etf
baseline,development,13,20,4.605684143712675,3.7240442400228946,10.457332825716447,0.65,4.605684143712675,0.65,3.314731925914407,4.501130736272696,0.65,4.396681777791185,0.65,4.083960033270234,0.65,WFC,stock
baseline,holdout,13,14,3.8524163314482656,4.433549394503633,13.652848330197063,0.6428571428571429,3.8524163314482656,0.6428571428571429,3.9829268874421238,3.748615815374861,0.6428571428571429,3.6449189961207082,0.6428571428571429,3.334449167700401,0.6428571428571429,WFC,stock
baseline,validation,13,8,-1.7761668126741708,-0.2659513982278261,5.642207668549838,0.5,-1.7761668126741708,0.5,3.4569444171560813,-1.8743415584885792,0.5,-1.9724182276338555,0.5,-2.2660612425361353,0.5,WFC,stock
candidate,development,13,22,3.827506592018356,3.053167848544336,10.085634290500662,0.6818181818181818,3.827506592018356,0.6818181818181818,3.252373773214312,3.7237309732357406,0.6818181818181818,3.620059026399954,0.6818181818181818,3.309663666372394,0.6818181818181818,WFC,stock
candidate,holdout,13,15,7.402669781313704,9.59769238465633,12.316064999091571,0.7333333333333333,7.402669781313704,0.7333333333333333,2.629673534199672,7.295320786030042,0.6666666666666666,7.1880790324999015,0.6666666666666666,6.86699561781589,0.6666666666666666,WFC,stock
candidate,validation,13,11,-3.186841139057678,-2.6111886030950604,16.297083887812768,0.36363636363636365,-3.186841139057678,0.36363636363636365,3.6772337472826195,-3.2836059155303703,0.36363636363636365,-3.3802740238947138,0.36363636363636365,-3.6696997867431675,0.36363636363636365,WFC,stock
baseline,development,13,21,2.3200127002123603,2.04388218250664,7.0054157902077865,0.7142857142857143,2.3200127002123603,0.7142857142857143,3.5090792557786883,2.2177438219512893,0.7142857142857143,2.115577110401755,0.7142857142857143,1.8096884473434796,0.6666666666666666,XLB,etf
baseline,holdout,13,12,-0.07096785748323013,2.0666866873040313,6.5135170298273035,0.6666666666666666,-0.07096785748323013,0.6666666666666666,3.5653002080379146,-0.1708469500794406,0.6666666666666666,-0.27062626336236795,0.6666666666666666,-0.569367020288787,0.6666666666666666,XLB,etf
baseline,validation,13,12,2.271731487645482,3.175923711569828,8.079975121555329,0.6666666666666666,2.271731487645482,0.6666666666666666,3.488577115794494,2.1695108664684395,0.6666666666666666,2.0673923637940574,0.6666666666666666,1.761648038829312,0.6666666666666666,XLB,etf
candidate,development,13,23,1.875362215624399,4.372624054355523,8.433985506356661,0.6521739130434783,1.875362215624399,0.6521739130434783,3.2285869718969007,1.7735377656337785,0.6521739130434783,1.6718150383704156,0.6521739130434783,1.3672556709080772,0.6521739130434783,XLB,etf
candidate,holdout,13,16,0.7260954557042063,1.2790542159178742,8.49463879123243,0.5625,0.7260954557042063,0.5625,3.00118029435785,0.6254196981273008,0.5625,0.5248445157327819,0.5625,0.22372091477801637,0.5,XLB,etf
candidate,validation,13,13,3.485866574071103,4.042230390175572,7.966802015298523,0.8461538461538461,3.485866574071103,0.8461538461538461,4.042923102106617,3.382432424571795,0.8461538461538461,3.2791016058911517,0.8461538461538461,2.9697275886642753,0.8461538461538461,XLB,etf
baseline,development,13,17,3.731832607195718,3.659318544312451,8.567197857404704,0.7647058823529411,3.731832607195718,0.7647058823529411,3.684354637011786,3.628152614584843,0.7647058823529411,3.5245761983901396,0.7647058823529411,3.214466858531412,0.7647058823529411,XLE,etf
baseline,holdout,13,15,2.747692401563969,0.6190366447663687,8.96420090243597,0.5333333333333333,2.747692401563969,0.5333333333333333,3.6145559235840534,2.644996057334528,0.5333333333333333,2.5424023068555575,0.5333333333333333,2.2352350828529373,0.5333333333333333,XLE,etf
baseline,validation,13,7,-9.1184020691725,-4.868706867779848,18.48206230170569,0.2857142857142857,-9.1184020691725,0.2857142857142857,-0.5072756231144874,-9.2092382490134,0.2857142857142857,-9.2999836834199,0.2857142857142857,-9.571676871820014,0.2857142857142857,XLE,etf
candidate,development,13,22,1.9234283222729416,2.5348900689690423,11.710325441523409,0.6363636363636364,1.9234283222729416,0.6363636363636364,3.2994225685217033,1.8215558301967156,0.6363636363636364,1.719785108841839,0.6363636363636364,1.4150820463513938,0.6363636363636364,XLE,etf
candidate,holdout,13,16,5.100316520343565,2.377109303796593,11.904062171091592,0.5,5.100316520343565,0.5,3.2766078481721896,4.995268727719541,0.5,4.890325877945287,0.5,4.576125415503954,0.5,XLE,etf
candidate,validation,13,12,-4.379986461346155,-0.6684171238451275,16.475345139742227,0.5,-4.379986461346155,0.5,2.7481461874006974,-4.475558688771082,0.5,-4.571035439445353,0.5,-4.856894259543919,0.4166666666666667,XLE,etf
baseline,development,13,20,3.152913612622238,3.0107481581065576,7.4218387570957685,0.7,3.152913612622238,0.7,2.7103224281611467,3.0498122496910947,0.7,2.9468138851245036,0.7,2.638435240489469,0.65,XLF,etf
baseline,holdout,13,15,2.5188058264930873,2.371233272182205,9.262888945832305,0.7333333333333333,2.5188058264930873,0.7333333333333333,2.9320663091512937,2.4163382544526275,0.7333333333333333,2.3139730476189873,0.7333333333333333,2.007490086710092,0.7333333333333333,XLF,etf
